diff(Outdoor unit power),Cooling capacity,Outdoor dry bulb temperature,Compressor frequency 1,Mean(Indoor temperature),Outdoor unit fan speed
6.079999999999927,18.47503657,37.833333333333336,46.90909090909091,23.07333333333333,773.3636363636364
4.719999999999345,17.443244330000002,37.86666666666667,48.0,23.107692307692307,729.3333333333335
4.880000000000108,17.243490899999998,37.86666666666667,45.4,23.042857142857148,696.3
5.173333333332267,17.10553272,38.13333333333333,42.2,24.878095238095238,743.2
4.800000000000182,18.27292055,38.433333333333344,45.22222222222222,24.91126373626374,700.0
6.300000000000183,11.10134036,38.13333333333333,28.0,24.597115384615385,760.4444444444445
3.5600000000003997,16.01405806,38.16666666666666,36.3,24.742380952380948,456.7
3.319999999999709,11.52624445,38.23333333333333,27.2,24.723076923076924,605.5
4.399999999999637,13.71105576,37.96666666666667,32.44444444444444,24.59285714285714,580.2222222222222
4.280000000000655,12.50238853,37.7,29.2,24.527500000000003,709.4
3.0,16.254590540000002,36.86666666666667,39.6,24.728571428571428,672.5
4.639999999999418,14.04899327,36.43333333333333,30.4,24.528571428571425,605.7
3.3600000000005816,12.22278285,36.03333333333333,29.0,24.58044871794872,593.7
4.880000000000108,16.61941921,32.0,39.7,24.90384615384615,676.9
4.2799999999997445,19.07985031,32.1,44.81818181818182,24.6703781512605,624.1818181818181
4.3200000000006185,14.4641732,32.36666666666667,34.4,24.529120879120875,672.0
4.6799999999993815,14.554041630000002,32.33333333333333,34.81818181818182,24.556428571428576,675.1818181818181
3.280000000000655,12.91713647,32.23333333333333,28.777777777777782,23.245454545454546,555.2222222222222
2.6400000000003274,9.476700719,32.43333333333333,26.6,24.23333333333333,485.1
7.119999999999892,20.96011156,36.9,59.77777777777778,24.187692307692302,870.5555555555555
6.0,20.00536813,36.933333333333344,56.2,23.96333333333333,860.4
3.960000000000037,15.4685003,37.266666666666666,35.9,24.140659340659347,735.5
5.3200000000006185,15.13000811,37.333333333333336,34.44444444444444,24.2702380952381,677.0
3.3599999999996726,13.492481130000002,37.16666666666666,33.09090909090909,24.646428571428572,620.5454545454545
3.2799999999997453,9.088821473,37.36666666666667,24.9,23.808333333333334,514.2
2.880000000000109,9.29312491,36.73333333333333,27.1,23.830769230769228,570.2
4.920000000000074,17.29371129,36.9,45.4,22.746153846153845,590.7
3.680000000000291,12.10506993,36.533333333333346,31.363636363636363,22.253846153846155,554.5454545454545
5.039999999999964,17.59768047,35.333333333333336,44.9,22.793333333333337,730.6
3.119999999999891,11.81268527,34.93333333333333,27.09090909090909,22.35,432.0
6.920000000000073,24.17968198,31.53333333333333,71.2,25.69,867.2
0.8400000000001455,4.220716189,32.300000000000004,10.8,24.63636363636364,241.5
5.6799999999993815,23.75501377,33.6,61.8,25.73,783.6
5.599999999999454,17.523504250000002,34.300000000000004,42.888888888888886,25.923333333333332,774.2222222222223
1.3999999999996362,2.829369411,35.25,7.0,27.15,271.4
2.9200000000000728,13.12126052,35.4,30.2,28.159523809523808,599.6
6.5600000000004,21.86665884,35.06666666666667,63.111111111111114,25.928333333333335,853.4444444444445
4.8400000000001455,13.21193376,35.73333333333333,45.4,21.318181818181817,418.7
4.200000000000728,10.85007952,36.03333333333333,29.818181818181817,21.86153846153845,287.0
4.319999999999709,12.09185336,36.03333333333333,30.555555555555557,23.76923076923077,612.3333333333334
3.7600000000002174,14.35333766,36.43333333333333,35.3,23.99,435.0
3.720000000000255,17.13966266,36.3,47.3,23.884615384615394,755.8
3.520000000000437,14.44880203,36.333333333333336,38.8,24.0,607.7
3.7600000000002174,12.41852832,36.5,30.6,23.66666666666667,514.5
4.239999999999782,13.540265419999995,36.5,33.6,23.854545454545452,597.9
6.559999999999491,20.12688954,29.0,54.81818181818182,24.191223544973543,870.8181818181819
6.239999999999782,8.955342075,35.0,21.222222222222218,24.997115384615388,387.22222222222223
1.360000000000582,1.831190153,33.5,4.8,25.2,87.1
1.4399999999995998,2.053877904,33.46666666666667,4.888888888888889,25.29166666666667,186.77777777777774
1.3599999999996726,4.970035729,33.666666666666664,11.8,25.425,232.3
7.600000000000364,17.311274779999998,31.366666666666664,49.9,24.336666666666666,871.3
8.399999999999636,20.95780854,31.133333333333336,61.8,23.77556561085973,856.8
5.799999999999272,20.56321177,30.96666666666667,58.4,24.199298271173273,870.8
7.800000000000183,20.079384899999997,32.63333333333333,56.5,24.35186406186406,871.2
5.519999999999528,20.944245300000002,27.53333333333333,61.6,23.96057224025974,473.5
5.600000000000364,19.59855506,27.33333333333333,62.72727272727273,23.494413919413915,349.8181818181818
4.880000000000108,18.5654798,27.03333333333333,60.33333333333334,23.878325216450214,379.77777777777777
4.319999999999709,12.65621402,26.9,38.77777777777778,24.661471861471863,174.22222222222226
3.880000000000109,16.81720318,26.73333333333333,51.111111111111114,23.44114219114219,250.88888888888889
3.0799999999999272,14.49188934,26.266666666666666,43.5,23.508717948717948,232.8
3.3599999999996726,12.67478828,26.33333333333333,44.3,23.488576007326007,175.8
3.3200000000006185,13.31888753,26.43333333333333,42.81818181818182,23.75450757575758,287.27272727272725
3.199999999999818,15.0179293,26.566666666666666,40.555555555555564,23.462371615312794,215.11111111111111
4.600000000000363,14.942463919999998,26.766666666666666,42.5,23.573809523809526,157.6
3.4399999999996003,14.60283591,26.600000000000005,41.8,23.467450142450144,172.7
2.880000000000109,14.548639130000002,26.66666666666667,44.5,23.527594627594624,217.9
3.520000000000437,17.604641009999995,26.9,50.1,23.415234699940584,223.5
3.3599999999996726,13.21796775,26.633333333333336,36.22222222222222,23.480841503267982,160.0
2.6400000000003274,14.099314390000002,26.66666666666667,43.2,23.801510989010993,213.5
3.6399999999994184,16.87713644,26.566666666666666,53.77777777777778,23.473658694246932,200.0
5.360000000000582,23.06669455,27.66666666666667,62.45454545454545,23.69939393939394,591.8181818181819
4.759999999999309,21.021873640000006,27.7,53.6,23.815567765567767,456.4
4.079999999999926,14.05439479,27.93333333333333,48.0,23.915992243051072,292.9
4.520000000000437,16.761146840000002,27.899999999999995,43.3,23.813621794871793,248.8
4.559999999999491,14.8864448,27.66666666666667,51.5,23.700000000000003,243.8
4.5600000000004,17.409901840000003,27.600000000000005,59.45454545454545,23.572863247863246,298.1818181818182
4.4399999999996,18.78675059,27.5,51.9,23.684642857142855,250.2
4.4399999999996,18.54671116,27.46666666666667,54.36363636363637,23.549532163742686,268.09090909090907
4.080000000000837,20.68238084,27.33333333333333,51.90909090909091,23.8189010989011,267.0
4.319999999999709,18.32852377,27.43333333333333,54.63636363636363,23.788333333333334,250.0
4.039999999999964,20.36216907,27.566666666666666,58.444444444444436,23.562905011655015,319.5555555555556
3.520000000000437,14.28584926,28.0,38.09090909090909,23.85964285714286,179.54545454545453
4.039999999999964,16.87470086,28.5,44.9,23.76456043956044,243.9
3.5199999999986176,9.601946931,35.5,21.5,24.925,425.125
4.079999999999926,8.891875170999997,35.0,20.444444444444443,25.60333333333333,439.4444444444445
1.6399999999994184,6.385881163,33.9,14.7,23.41666666666666,326.1
0.8799999999991996,3.7681658560000004,28.2,10.444444444444443,26.276031746031745,125.22222222222223
0.5599999999994907,2.712840071,28.2,8.888888888888891,25.602777777777778,119.33333333333331
1.7600000000002185,3.679462932,30.1,15.333333333333336,23.92727272727273,272.6666666666667
0.9599999999991268,3.936448982,26.6,13.125,28.24615384615385,163.0
0.4799999999995634,2.321158295,26.75,7.8,25.5,112.2
1.319999999999709,7.046723216999999,23.6,24.363636363636363,27.375000000000004,171.45454545454547
2.040000000000873,6.156064292999999,23.45,29.625,23.01,215.875
0.3600000000005821,2.0481184,21.85,6.4444444444444455,26.86363636363636,54.88888888888889
1.5200000000004366,2.1572561030000004,27.55,7.272727272727272,23.607692307692307,107.63636363636364
1.6399999999994184,5.0990796330000006,32.4,20.0,24.95,467.7
1.5600000000013097,5.38186506,32.6,19.5,24.8,580.75
1.3599999999987629,2.133601188,32.9,9.375,24.638461538461538,337.75
1.1600000000016737,1.4518724269999999,32.8,7.1818181818181825,24.4,407.09090909090907
1.0799999999999272,1.178761164,32.8,5.75,24.63333333333333,269.0
1.319999999999709,4.352794406,31.1,26.277777777777782,22.990476190476194,634.2222222222222
